C	Month	Day	Hour	Minute	DOY	TOD	DEC	zm	hc	z0	umean	h	ol	sigmav	ustar	wind_dir	Incident Solar
								2	0.4	0.06	2.89169	3000	-53.1657	0.809346	0.350588	292.186	
								2	0.4	0.06	2.71329	3000	-72.7687	0.698765	0.338083	289.681	
								2	0.4	0.06	3.19072	3000	-92.5683	0.811727	0.351916	290.549	
								2	0.4	0.06	3.18104	3000	-167.586	0.780538	0.359106	286.535	
								2	0.4	0.06	3.03831	3000	-290.554	0.701308	0.341942	290.977	
								2	0.4	0.06	2.57498	3000	-1131.17	0.672047	0.309379	270.22	
								2	0.4	0.06	2.78507	3000	146.911	0.691619	0.312772	289.109	
								2	0.4	0.06	3.52008	3000	107.863	0.73091	0.39708	290.475	
								2	0.4	0.06	3.4344	3000	88.061	0.704102	0.4033	282.715	
								2	0.4	0.06	3.97274	3000	91.3005	0.840071	0.463088	281.471	
								2	0.4	0.06	4.12298	3000	87.7393	0.850709	0.473224	286.712	
								2	0.4	0.06	4.01528	3000	70.3346	0.762209	0.446367	288.01	
								2	0.4	0.06	3.48116	3000	49.8533	0.657142	0.396455	286.985	
								2	0.4	0.06	3.48914	3000	47.1511	0.655319	0.394832	282.875	
								2	0.4	0.06	2.5813	3000	25.5602	0.501628	0.297133	289.259	
								2	0.4	0.06	3.26346	3000	33.6498	0.585531	0.327959	291.589	
								2	0.4	0.06	3.31388	3000	47.3952	0.690316	0.36372	294.186	
								2	0.4	0.06	3.30424	3000	48.8465	0.62288	0.35532	287.363	
								2	0.4	0.06	2.10514	3000	17.6756	0.458246	0.20999	292.363	
								2	0.4	0.06	3.17389	3000	33.6717	0.520218	0.316641	292.766	
								2	0.4	0.06	3.554	3000	64.0969	0.705456	0.393861	294.932	
								2	0.4	0.06	4.69718	3000	146.206	0.948674	0.525428	289.191	
								2	0.4	0.06	5.65964	3000	245.818	1.06537	0.637755	286.025	
								2	0.4	0.06	4.69045	3000	173.209	1.02459	0.541416	289.409	
								2	0.4	0.06	4.87444	3000	178.398	0.918877	0.537772	285.677	
								2	0.4	0.06	5.11913	3000	176.904	0.959282	0.554981	289.007	
								2	0.4	0.06	5.09788	3000	190.693	0.986682	0.559574	285.755	
								2	0.4	0.06	4.45156	3000	152.648	0.876506	0.503657	285.8	
								2	0.4	0.06	4.46297	3000	177.713	0.889424	0.545575	284.801	
								2	0.4	0.06	4.47801	3000	150.714	0.83807	0.498442	282.072	
								2	0.4	0.06	3.87504	3000	118.375	0.750693	0.440167	275.094	
								2	0.4	0.06	2.71899	3000	62.7375	0.521706	0.327551	274.692	
								2	0.4	0.06	2.73028	3000	48.9158	0.499027	0.291251	278.385	
								2	0.4	0.06	3.25229	3000	76.3369	0.663091	0.362069	284.661	
								2	0.4	0.06	4.2309	3000	138.235	0.830279	0.482579	274.978	
								2	0.4	0.06	5.37018	3000	229.931	0.969353	0.596691	271.098	
								2	0.4	0.06	5.47683	3000	236.869	0.972548	0.600529	271.942	
								2	0.4	0.06	5.2287	3000	208.147	0.969053	0.579635	280.544	
								2	0.4	0.06	4.36112	3000	169.462	0.809223	0.519898	275.311	
								2	0.4	0.06	3.95214	3000	141.83	0.800377	0.461922	276.77	
								2	0.4	0.06	4.20329	3000	210.344	0.833376	0.47758	276.053	
								2	0.4	0.06	4.39341	3000	969.602	0.959551	0.496229	277.378	
								2	0.4	0.06	4.70634	3000	-715.751	0.916721	0.558328	273.429	
								2	0.4	0.06	4.26077	3000	-174.942	0.94716	0.466859	278.255	
								2	0.4	0.06	4.13	3000	-108.145	0.933003	0.459744	277.668	
								2	0.4	0.06	4.1674	3000	-105.682	0.995985	0.467752	279.527	
								2	0.4	0.06	4.26531	3000	-83.0892	0.881611	0.463541	288.316	
								2	0.4	0.06	3.74235	3000	-72.8441	0.934103	0.447452	288.01	
								2	0.4	0.06	3.66027	3000	-62.6652	0.894349	0.415189	277.202	
								2	0.4	0.06	3.37444	3000	-59.5846	0.93574	0.399679	276.655	
								2	0.4	0.06	3.46347	3000	-60.0847	0.86553	0.391246	282.005	
								2	0.4	0.06	3.74049	3000	-114.986	0.8841	0.458972	281.367	
								2	0.4	0.06	4.48121	3000	-233.276	0.997739	0.510854	278.841	
								2	0.4	0.06	4.81752	3000	-499.646	1.16627	0.52093	286.845	
								2	0.4	0.06	4.94554	3000	-1838.02	1.0445	0.57687	289.348	
								2	0.4	0.06	4.48591	3000	957.256	0.945315	0.497954	279.135	
								2	0.4	0.06	4.88992	3000	366.031	1.06902	0.542652	280.008	
								2	0.4	0.06	4.62529	3000	236.817	0.913542	0.540086	279.94	
								2	0.4	0.06	4.85094	3000	174.641	0.862371	0.523604	287.149	
								2	0.4	0.06	4.61765	3000	119.22	0.896458	0.501031	287.994	
								2	0.4	0.06	4.01257	3000	85.3346	0.799084	0.436319	288.288	
								2	0.4	0.06	4.16056	3000	81.7954	0.788406	0.459959	288.151	
								2	0.4	0.06	4.23388	3000	84.4178	0.893418	0.464158	274.933	
								2	0.4	0.06	4.31179	3000	88.3106	0.786922	0.478402	274.432	
								2	0.4	0.06	4.5379	3000	124.8	0.832975	0.526993	274.571	
								2	0.4	0.06	4.71226	3000	122.909	0.908908	0.522716	276.945	
								2	0.4	0.06	4.17325	3000	97.2766	0.746729	0.475786	282.889	
								2	0.4	0.06	4.42858	3000	124.932	0.852025	0.51379	278.39	
								2	0.4	0.06	4.3535	3000	110.501	0.741531	0.486765	279.695	
								2	0.4	0.06	4.98814	3000	142.777	0.903832	0.559059	277.696	
								2	0.4	0.06	4.94952	3000	143.034	0.941246	0.547587	273.048	
								2	0.4	0.06	5.81969	3000	184.546	1.00294	0.624007	278.723	
								2	0.4	0.06	5.88647	3000	198.15	1.00093	0.629015	275.705	
								2	0.4	0.06	5.34249	3000	178.529	0.982824	0.59593	277.064	
								2	0.4	0.06	4.9544	3000	157.53	1.05491	0.562781	282.754	
								2	0.4	0.06	4.25598	3000	117.428	0.813107	0.496067	290.717	
								2	0.4	0.06	5.59202	3000	179.506	1.00722	0.601011	284.927	
								2	0.4	0.06	5.8559	3000	236.589	1.02716	0.641415	275.273	
								2	0.4	0.06	4.67425	3000	144.006	0.875997	0.512355	274.703	
								2	0.4	0.06	5.29373	3000	190.491	1.04077	0.586249	273.631	
								2	0.4	0.06	6.31759	3000	275.069	1.09267	0.698667	267.254	
								2	0.4	0.06	5.73603	3000	213.382	1.01254	0.597857	252.93	
								2	0.4	0.06	4.90309	3000	166.138	0.916973	0.52607	255.184	
								2	0.4	0.06	5.13641	3000	190.777	0.945327	0.547081	256.133	
								2	0.4	0.06	5.48819	3000	236.54	1.03864	0.600588	264.207	
								2	0.4	0.06	5.97373	3000	333.656	1.09692	0.707236	266.71	
								2	0.4	0.06	4.74581	3000	221.117	0.98096	0.576304	275.142	
								2	0.4	0.06	4.49297	3000	211.146	0.875241	0.4866	275.592	
								2	0.4	0.06	5.17753	3000	705.721	0.997788	0.584824	280.133	
								2	0.4	0.06	4.97019	3000	-995.192	1.03346	0.596673	282.505	
								2	0.4	0.06	4.62125	3000	-298.021	1.0835	0.532149	283.647	
								2	0.4	0.06	4.45624	3000	-164.696	1.07407	0.525227	284.472	
								2	0.4	0.06	4.27988	3000	-133.726	1.06567	0.500688	287.131	
								2	0.4	0.06	4.59194	3000	-121.043	1.15225	0.518937	282.327	
								2	0.4	0.06	5.08422	3000	-174.691	1.21313	0.637822	273.31	
								2	0.4	0.06	4.74648	3000	-125.304	1.34605	0.568628	272.509	
								2	0.4	0.06	5.66373	3000	-198.465	1.3442	0.645433	270.658	
								2	0.4	0.06	6.31742	3000	-284.108	1.22919	0.721036	273.729	
								2	0.4	0.06	5.71869	3000	-208.836	1.33788	0.636464	272.821	
								2	0.4	0.06	5.3134	3000	-206.185	1.24908	0.616039	272.865	
								2	0.4	0.06	4.96906	3000	-207.737	1.09038	0.590258	264.706	
								2	0.4	0.06	4.55659	3000	-177.104	1.0799	0.521383	273.048	
								2	0.4	0.06	5.07837	3000	-367.406	1.13824	0.563764	267.372	
								2	0.4	0.06	5.37388	3000	-790.694	1.26924	0.617543	277.103	
								2	0.4	0.06	5.5408	3000	-1730.75	1.35071	0.650774	276.877	
								2	0.4	0.06	5.25332	3000	4498.02	1.07924	0.627123	266.367	
								2	0.4	0.06	5.96053	3000	544.29	1.17846	0.679994	276.192	
								2	0.4	0.06	6.43458	3000	375.122	1.18374	0.70178	276.6	
								2	0.4	0.06	5.60637	3000	207.169	1.0069	0.608531	270.688	
								2	0.4	0.06	4.60033	3000	163.859	0.834936	0.515901	271.3	
								2	0.4	0.06	4.53991	3000	155.959	0.909472	0.489323	275.842	
								2	0.4	0.06	4.4106	3000	151.91	0.845059	0.50221	275.442	
								2	0.4	0.06	3.83054	3000	144.11	0.838943	0.472565	269.294	
								2	0.4	0.06	3.12755	3000	73.8157	0.553774	0.371462	268.826	
								2	0.4	0.06	3.45161	3000	68.9156	0.675391	0.412587	275.015	
								2	0.4	0.06	4.22608	3000	144.568	0.814187	0.477224	275.479	
								2	0.4	0.06	4.22479	3000	141.397	0.882679	0.481229	274.466	
								2	0.4	0.06	4.15802	3000	117.941	0.709417	0.438141	282.684	
								2	0.4	0.06	4.38353	3000	119.792	0.849106	0.50628	280.71	
								2	0.4	0.06	3.79149	3000	73.813	0.694294	0.401312	282.217	
								2	0.4	0.06	3.04258	3000	50.346	0.512504	0.335439	278.945	
								2	0.4	0.06	3.16689	3000	44.8305	0.517881	0.333423	281.051	
								2	0.4	0.06	2.90076	3000	38.7377	0.466115	0.315177	278.779	
								2	0.4	0.06	2.69061	3000	35.8247	0.563634	0.300391	283.558	
								2	0.4	0.06	3.19084	3000	49.7334	0.640674	0.34237	278.943	
								2	0.4	0.06	2.87004	3000	45.1575	0.466363	0.312835	280.301	
								2	0.4	0.06	2.30325	3000	27.6687	0.425935	0.23037	271.771	
								2	0.4	0.06	2.36845	3000	29.8081	0.459636	0.242791	287.966	
								2	0.4	0.06	2.42912	3000	29.4481	0.413214	0.238883	294.243	
								2	0.4	0.06	2.37968	3000	32.3642	0.386358	0.237985	285.751	
								2	0.4	0.06	2.37956	3000	30.1391	0.395849	0.235784	291.174	
								2	0.4	0.06	2.18303	3000	15.1497	0.41204	0.217121	285.743	
								2	0.4	0.06	1.6671	3000	12.5691	0.308075	0.154008	288.696	
								2	0.4	0.06	1.47417	3000	12.8065	0.335205	0.155645	291.611	
								2	0.4	0.06	2.07084	3000	11.8842	0.354715	0.17474	310.869	
								2	0.4	0.06	2.27678	3000	15.163	0.362137	0.195011	322.21	
								2	0.4	0.06	2.31828	3000	20.9015	0.434201	0.212142	328.041	
								2	0.4	0.06	3.45433	3000	145.976	0.683099	0.330444	325.565	
								2	0.4	0.06	4.02985	3000	519.363	0.919876	0.451781	333.027	
								2	0.4	0.06	4.94479	3000	-1184.87	1.25207	0.581377	343.975	
								2	0.4	0.06	4.67207	3000	-337.69	1.21412	0.560215	341.928	
								2	0.4	0.06	5.06804	3000	-415.913	1.49562	0.637043	344.458	
								2	0.4	0.06	5.65938	3000	-729.099	1.38739	0.667446	344.444	
								2	0.4	0.06	5.77684	3000	-785.775	1.46502	0.666345	344.722	
								2	0.4	0.06	4.96768	3000	-490.839	1.20985	0.628625	344.602	
								2	0.4	0.06	5.58465	3000	-1788.31	1.69504	0.638634	343.285	
								2	0.4	0.06	5.54739	3000	-2854.01	1.4073	0.652066	341.863	
								2	0.4	0.06	5.43824	3000	1408.79	1.32917	0.549941	338.098	
								2	0.4	0.06	5.13453	3000	1779.8	1.38878	0.579378	345.452	
								2	0.4	0.06	4.84199	3000	312.656	1.26212	0.554835	341.73	
								2	0.4	0.06	5.36657	3000	226.128	1.39381	0.596262	343.204	
								2	0.4	0.06	5.27749	3000	159.564	1.16647	0.586796	340.874	
								2	0.4	0.06	5.00379	3000	84.6709	0.977666	0.477869	336.167	
								2	0.4	0.06	4.67751	3000	62.8741	1.05527	0.462199	340.273	
								2	0.4	0.06	4.55228	3000	59.1288	0.963725	0.486513	339.002	
								2	0.4	0.06	2.78652	3000	29.6969	0.673906	0.325192	354.021	
								2	0.4	0.06	1.37286	3000	6.68504	0.269366	0.131309	355.251	
								2	0.4	0.06	1.48601	3000	1.61398	0.665828	0.0898576	298.293	
								2	0.4	0.06	2.08407	3000	4.68729	0.541699	0.157606	295.436	
								2	0.4	0.06	1.66533	3000	3.64419	0.281271	0.115412	279.396	
								2	0.4	0.06	1.83751	3000	3.57327	0.2307	0.112632	284.813	
								2	0.4	0.06	1.88071	3000	7.17806	0.250503	0.151678	267.13	
								2	0.4	0.06	1.60882	3000	4.42986	0.235247	0.109515	284.962	
								2	0.4	0.06	2.01004	3000	7.2066	0.304139	0.159494	280.55	
								2	0.4	0.06	1.67267	3000	8.44152	0.379891	0.155368	275.391	
								2	0.4	0.06	1.94397	3000	11.6371	0.299117	0.184098	278.87	
								2	0.4	0.06	2.15073	3000	14.5772	0.347232	0.217284	280.087	
								2	0.4	0.06	2.09496	3000	10.4337	0.33278	0.180455	283.064	
								2	0.4	0.06	2.2108	3000	12.3353	0.346454	0.191052	277.833	
								2	0.4	0.06	2.18146	3000	11.8415	0.364063	0.195664	284.196	
								2	0.4	0.06	2.63156	3000	24.1043	0.438468	0.278271	282.771	
								2	0.4	0.06	2.62882	3000	23.2121	0.515708	0.275308	284.831	
								2	0.4	0.06	2.28064	3000	18.4111	0.405973	0.223519	289.44	
								2	0.4	0.06	2.51355	3000	21.4667	0.376932	0.248977	283.595	
								2	0.4	0.06	2.62974	3000	27.5098	0.442307	0.285915	283.902	
								2	0.4	0.06	2.71516	3000	31.1158	0.455547	0.300541	277.412	
								2	0.4	0.06	2.25748	3000	23.3103	0.394469	0.255865	279.431	
								2	0.4	0.06	2.18543	3000	19.1512	0.395085	0.234456	280.109	
								2	0.4	0.06	1.45119	3000	10.2447	0.299232	0.168236	284.776	
								2	0.4	0.06	2.14197	3000	17.0595	0.346836	0.222239	281.713	
								2	0.4	0.06	2.27969	3000	18.1334	0.400589	0.234168	287.15	
								2	0.4	0.06	2.37291	3000	24.0553	0.444339	0.256236	278.228	
								2	0.4	0.06	2.33004	3000	21.2598	0.373504	0.238775	282.545	
								2	0.4	0.06	2.45259	3000	30.8847	0.444304	0.256213	286.414	
								2	0.4	0.06	3.1388	3000	101.384	0.602133	0.367768	286.941	
								2	0.4	0.06	3.19238	3000	138.621	0.584558	0.351776	287.793	
								2	0.4	0.06	3.30401	3000	-7150.96	0.678082	0.359191	291.365	
								2	0.4	0.06	2.82416	3000	-170.228	0.987861	0.30414	321.315	
								2	0.4	0.06	3.75443	3000	-262.504	0.943413	0.440531	347.102	
								2	0.4	0.06	3.47391	3000	-115.878	0.982627	0.437976	346.565	
								2	0.4	0.06	3.62806	3000	-123.598	0.859186	0.402289	340.703	
								2	0.4	0.06	3.70678	3000	-133.588	0.997959	0.409575	339.754	
								2	0.4	0.06	3.28162	3000	-82.0286	1.0022	0.356761	334.92	
								2	0.4	0.06	3.02494	3000	-72.8943	0.865782	0.360799	336.443	
								2	0.4	0.06	3.42219	3000	-103.265	0.912194	0.377514	339.232	
								2	0.4	0.06	3.0753	3000	-126.919	0.853418	0.355654	335.35	
								2	0.4	0.06	3.0587	3000	-156.962	0.690462	0.317339	329.621	
								2	0.4	0.06	3.10351	3000	-2828.66	0.813084	0.324229	329.053	
								2	0.4	0.06	3.00136	3000	262.157	0.836098	0.33309	337.657	
								2	0.4	0.06	2.93986	3000	100.724	0.812986	0.343916	344.4	
								2	0.4	0.06	2.60719	3000	30.7722	0.682797	0.24354	337.112	
								2	0.4	0.06	2.14241	3000	26.8156	0.592514	0.228967	346.625	
								2	0.4	0.06	1.60735	3000	6.59305	0.333292	0.134238	348.226	
								2	0.4	0.06	1.42681	3000	2.88556	0.788489	0.127778	296.91	
								2	0.4	0.06	2.16477	3000	8.64754	0.320648	0.188937	278.998	
								2	0.4	0.06	2.09102	3000	5.20077	0.301639	0.155797	284.972	
								2	0.4	0.06	1.78315	3000	3.48706	0.299634	0.104528	284.459	
								2	0.4	0.06	2.25132	3000	8.57671	0.338914	0.182524	269.127	
								2	0.4	0.06	2.30205	3000	11.5968	0.461973	0.225772	277.244	
								2	0.4	0.06	2.64665	3000	15.7247	0.413745	0.261851	271.719	
								2	0.4	0.06	2.09297	3000	9.57444	0.291643	0.187264	273.079	
								2	0.4	0.06	1.66822	3000	3.93416	0.173594	0.103522	270.499	
								2	0.4	0.06	1.72617	3000	3.90297	0.192828	0.106843	274.092	
								2	0.4	0.06	1.85114	3000	4.40641	0.263079	0.120142	270.751	
								2	0.4	0.06	1.611	3000	2.96969	0.377978	0.0911377	270.752	
								2	0.4	0.06	1.58169	3000	2.49684	0.182414	0.0744033	271.036	
								2	0.4	0.06	1.64157	3000	3.2475	0.160664	0.0945641	277.992	
								2	0.4	0.06	1.20292	3000	56.4786	0.25637	0.119616	280.224	
								2	0.4	0.06	0.717354	3000	1.5391	0.619784	0.103064	89.4525	
								2	0.4	0.06	1.02378	3000	-0.952167	0.249627	0.0689796	116.657	
								2	0.4	0.06	0.0568536	3000	-11.3	0.427527	-9999	160.511	
								2	0.4	0.06	0.118748	3000	-9.19011	0.552252	-9999	123.454	
								2	0.4	0.06	0.443503	3000	8.38648	0.293745	0.104685	115.575	
								2	0.4	0.06	0.218495	3000	1.74454	0.420444	0.0552335	245.737	
								2	0.4	0.06	0.872737	3000	2.5371	0.206131	0.0376111	276.033	
								2	0.4	0.06	1.36134	3000	-0.989003	0.135415	0.0627	255.878	
								2	0.4	0.06	0.593976	3000	30.543	0.475459	0.0786979	218.832	
								2	0.4	0.06	1.44405	3000	1.13154	0.345306	0.0430378	253.213	
								2	0.4	0.06	1.36447	3000	-74.4438	0.358102	0.0547336	277.811	
								2	0.4	0.06	1.08364	3000	4.90109	0.491381	0.0890613	355.007	
								2	0.4	0.06	0.0357976	3000	15.6282	0.285261	-9999	62.5338	
								2	0.4	0.06	0.140949	3000	-11.971	0.342531	-9999	127.461	
								2	0.4	0.06	0.391969	3000	-46.2633	0.342202	0.147784	46.5893	
								2	0.4	0.06	0.253696	3000	-0.0229828	0.254628	0.0255258	94.0288	
								2	0.4	0.06	0.510211	3000	-2.76181	0.380357	0.139684	337.765	
								2	0.4	0.06	0.565125	3000	-2.18917	0.471733	0.152131	18.7811	
								2	0.4	0.06	0.648919	3000	-3.89882	0.424314	0.174576	359.826	
								2	0.4	0.06	0.711828	3000	-3.95977	0.566134	0.179081	332.571	
								2	0.4	0.06	0.491333	3000	-1.7324	0.499535	0.130545	349.652	
								2	0.4	0.06	0.425288	3000	-4.99047	0.51198	0.183724	196.778	
								2	0.4	0.06	0.611405	3000	-0.0238315	0.500906	0.0312988	203.939	
								2	0.4	0.06	0.0916027	3000	-4.76957	0.824672	-9999	212.316	
								2	0.4	0.06	0.881736	3000	-4.15911	0.574817	0.148972	221.767	
								2	0.4	0.06	0.791102	3000	-2.53774	0.491815	0.111947	247.557	
								2	0.4	0.06	0.658193	3000	-6.30501	0.40984	0.164655	242.304	
								2	0.4	0.06	0.845749	3000	-7.36221	0.741178	0.139746	233.132	
								2	0.4	0.06	1.15102	3000	-23.7371	0.48955	0.239135	355.321	
								2	0.4	0.06	0.834586	3000	-13.6366	0.580275	0.198044	26.0086	
								2	0.4	0.06	0.545413	3000	-14.555	0.630291	0.162359	22.1627	
								2	0.4	0.06	0.494075	3000	-8.07501	0.356565	0.146627	151.286	
								2	0.4	0.06	0.239717	3000	-5.53332	0.316044	0.0704304	201.749	
								2	0.4	0.06	0.510388	3000	-11.0742	0.26278	0.0841562	140.58	
								2	0.4	0.06	0.629021	3000	20.6684	0.381537	0.0902216	198.118	
								2	0.4	0.06	0.698055	3000	0.48932	0.15808	0.0373085	187.799	
								2	0.4	0.06	0.362275	3000	0.783879	0.262959	0.0454927	221.699	
								2	0.4	0.06	0.12619	3000	-9.19421	0.248478	0.070279	179.043	
								2	0.4	0.06	0.110413	3000	-4.84382	0.573143	-9999	18.137	
								2	0.4	0.06	0.114178	3000	3.37778	0.647391	-9999	157.252	
								2	0.4	0.06	0.781166	3000	10.3008	0.346242	0.0947219	258.719	
								2	0.4	0.06	1.11775	3000	1.37781	0.270768	0.0506374	110.298	
								2	0.4	0.06	0.259935	3000	-8.6088	0.279258	0.0751737	174.952	
								2	0.4	0.06	0.308601	3000	-5.46785	0.190693	0.0749313	142.563	
								2	0.4	0.06	0.406891	3000	-1.28745	0.222236	0.0360615	257.91	
								2	0.4	0.06	0.387945	3000	-3.34222	0.165709	0.047001	288.352	
								2	0.4	0.06	0.84269	3000	2.57394	0.230213	0.0584254	95.7709	
								2	0.4	0.06	0.217038	3000	-7.07644	0.352511	-9999	110.998	
								2	0.4	0.06	0.14873	3000	10.9981	0.300149	0.0557179	205.025	
								2	0.4	0.06	0.228486	3000	5.73052	0.162395	-9999	304.874	
								2	0.4	0.06	0.308942	3000	7.19522	0.451092	0.0480959	50.9192	
								2	0.4	0.06	0.451608	3000	-0.860684	0.434597	0.0415245	48.7331	
								2	0.4	0.06	0.0533242	3000	75.543	0.450684	-9999	201.811	
								2	0.4	0.06	0.209589	3000	9.54816	0.259275	0.0348951	209.35	
								2	0.4	0.06	0.591016	3000	-6.83675	0.19168	0.0386805	310.256	
								2	0.4	0.06	0.0370515	3000	-111.549	0.150007	-9999	37.8142	
								2	0.4	0.06	0.198817	3000	0.648285	0.183852	0.0137798	206.638	
								2	0.4	0.06	0.20979	3000	8.07803	0.109229	0.024862	168.993	
								2	0.4	0.06	0.374214	3000	5.61947	0.177888	0.0775709	104.368	
								2	0.4	0.06	0.440401	3000	6.57811	0.104698	0.0433784	134.545	
								2	0.4	0.06	0.650863	3000	-1.44258	0.0875707	0.0289505	329.283	
								2	0.4	0.06	0.439916	3000	-4.84265	0.179099	0.102573	348.731	
								2	0.4	0.06	0.587562	3000	-7.8755	0.181333	0.130264	12.5201	
								2	0.4	0.06	0.523166	3000	-3.70185	0.339326	0.114167	55.7756	
								2	0.4	0.06	0.469759	3000	-1.52625	0.286149	0.128721	38.8759	
								2	0.4	0.06	0.324732	3000	-0.765633	0.260422	0.0962743	88.845	
								2	0.4	0.06	0.240921	3000	-1.76463	0.670934	-9999	26.4465	
								2	0.4	0.06	0.257038	3000	-4.85287	0.402166	-9999	6.91188	
								2	0.4	0.06	0.521298	3000	-0.0851656	0.46208	0.0396124	315.748	
								2	0.4	0.06	0.546226	3000	-2.12736	0.508548	0.128182	327.7	
								2	0.4	0.06	1.09727	3000	-6.1944	0.627925	0.165238	336.666	
								2	0.4	0.06	1.24617	3000	-9.07458	0.426417	0.182457	333.223	
								2	0.4	0.06	0.920044	3000	-9.19133	0.612182	0.184824	325.618	
								2	0.4	0.06	1.012	3000	-8.73828	0.630192	0.170456	309.946	
								2	0.4	0.06	0.756615	3000	-0.606589	0.493644	0.0544018	280.367	
								2	0.4	0.06	1.21598	3000	-17.4761	0.507284	0.130482	295.684	
								2	0.4	0.06	0.705004	3000	-4.3437	0.426271	0.107228	323.574	
								2	0.4	0.06	0.793573	3000	-15.6875	0.418499	0.169981	341.923	
								2	0.4	0.06	1.03623	3000	-26.7815	0.509386	0.166834	8.91153	
								2	0.4	0.06	1.04498	3000	-18.9915	0.429634	0.155519	2.8369	
								2	0.4	0.06	0.838275	3000	49.4226	0.272873	0.115699	358.92	
								2	0.4	0.06	0.200921	3000	2.37687	0.308512	0.0465207	32.4967	
								2	0.4	0.06	0.451998	3000	3.38347	0.330595	0.094037	41.904	
								2	0.4	0.06	0.54567	3000	-1.30124	0.142828	0.046423	136.647	
								2	0.4	0.06	0.302597	3000	4.25812	0.189729	0.113686	274.534	
								2	0.4	0.06	0.375053	3000	0.902417	0.270365	0.0560577	222.424	
								2	0.4	0.06	0.773505	3000	-1.54176	0.183322	0.0496819	248.103	
								2	0.4	0.06	1.13745	3000	7.35961	0.405463	0.0328765	263.993	
								2	0.4	0.06	0.360364	3000	1.55356	0.287976	0.0417376	331.124	
								2	0.4	0.06	0.936792	3000	-13.7493	0.292146	0.070021	260.254	
								2	0.4	0.06	1.62881	3000	1.22301	0.142476	0.053512	259.92	
								2	0.4	0.06	1.53246	3000	1.50371	0.14261	0.0620166	269.745	
								2	0.4	0.06	0.329612	3000	14.6503	0.168656	0.236172	252.701	
								2	0.4	0.06	1.15001	3000	356.858	0.313184	0.13593	115.814	
								2	0.4	0.06	0.160969	3000	2.57964	0.12843	-9999	80.839	
								2	0.4	0.06	0.474351	3000	4.90311	0.496245	-9999	49.9192	
								2	0.4	0.06	0.444747	3000	3.23009	0.342377	0.0727973	97.5391	
								2	0.4	0.06	0.301639	3000	1.60211	0.249591	0.0332401	180.849	
								2	0.4	0.06	0.211525	3000	21.3284	0.453896	-9999	51.3576	
								2	0.4	0.06	0.285696	3000	-16.7124	0.478975	0.0931321	88.1521	
								2	0.4	0.06	0.200946	3000	-6.0055	0.184586	-9999	200.253	
								2	0.4	0.06	0.2619	3000	15.017	0.225415	0.0962167	134.666	
								2	0.4	0.06	0.21564	3000	45.0999	0.306102	0.0633204	291.34	
								2	0.4	0.06	0.0958753	3000	-1.91135	0.285821	-9999	124.704	
								2	0.4	0.06	0.157649	3000	-1.63802	0.227237	-9999	56.916	
								2	0.4	0.06	0.302823	3000	-4.78231	0.269778	0.0282671	78.0498	
								2	0.4	0.06	0.364177	3000	5.39576	0.270484	0.0937561	286.758	
								2	0.4	0.06	0.479881	3000	-228.942	0.25858	0.0796957	296.954	
								2	0.4	0.06	0.193099	3000	-27.6296	0.145967	0.078748	167.193	
								2	0.4	0.06	0.122682	3000	1.07696	0.120179	-9999	202.586	
								2	0.4	0.06	0.0950033	3000	-1.62449	0.0826073	0.0879351	334.925	
								2	0.4	0.06	0.304827	3000	-1.05396	0.201566	0.0666275	99.7766	
								2	0.4	0.06	0.570842	3000	-4.3858	0.492167	0.122509	355.066	
								2	0.4	0.06	0.289851	3000	-5.40044	0.294405	0.133083	325.698	
								2	0.4	0.06	0.586281	3000	-1.94506	0.41816	0.105817	312.853	
